region,parent_region,subset,amplitude values,amplitude stderr,center values,center stderr,sigma values,sigma stderr
Darmstadt-Dieburg (Kreis),Hesse,deaths,19.88656093529983,0.07484808265638483,29.854332571388607,0.3382682469210172,10.971514708578534,0.3072769846850462
Frankfurt am Main,Hesse,confirmed,3745.699942816963,374.9519337230182,105.91849236534641,16.147324072087073,73.87043427615673,7.210051071313613
Frankfurt am Main,Hesse,recovered,2426.7251913510754,61.92758934507199,95.86662528569973,2.097364305630012,26.09780050842052,1.4332420444861462
Frankfurt am Main,Hesse,deaths,66.94936153780915,0.2344606223562683,36.09974005486816,0.3150493191920053,11.771976542984207,0.2808760085919897
Fulda (Kreis),Hesse,confirmed,639.4489756047612,33.459413881204554,62.73930878019868,8.86317993111902,77.40485417281538,6.271434816323897
Fulda (Kreis),Hesse,recovered,463.9274051218769,8.613804222968355,67.56875825039741,1.8365822178686544,28.925305811513446,1.5171105037217605
Fulda (Kreis),Hesse,deaths,12.602049892893314,0.055965572249976066,24.793128697109022,0.3550434863217993,7.912234376901275,0.3173484536616159
Gießen (Kreis),Hesse,confirmed,1244232.1806646506,1333110130.2140632,1771.2679980031182,213121.23919985697,197.49323487710203,46.33514795626864
Gießen (Kreis),Hesse,recovered,305.052874030289,7.267696405725662,53.33900468258383,2.4789637498293833,28.38578079691577,2.3279784388230143
Gießen (Kreis),Hesse,deaths,3.9176136612166323,0.032356310747650566,34.63943942518762,0.6767723198478021,9.180045766288998,0.5944183047414244
Groß-Gerau (Kreis),Hesse,confirmed,1781.4962125305206,537.5599630642266,185.10491761285328,61.79606251413446,109.36653341927773,15.855902031671672
Groß-Gerau (Kreis),Hesse,recovered,679.103321248553,16.281551527473336,67.82347409104611,2.4465465692703017,32.154530140092824,1.9936056791309316
Groß-Gerau (Kreis),Hesse,deaths,14.867775387621627,0.08791708375848807,40.94193007354972,0.5628130629147523,14.651386533248255,0.5063061831794652
Hersfeld-Rotenburg (Kreis),Hesse,confirmed,358.24233122869464,5.6837845633668485,42.691413680659345,1.7542464215110696,37.23721496129003,1.9536663115045945
Hersfeld-Rotenburg (Kreis),Hesse,recovered,325.79290803334186,6.198754938979653,68.57395578311443,1.8803640162034092,29.251169413830198,1.538256469396356
Hersfeld-Rotenburg (Kreis),Hesse,deaths,22.35509502213702,0.07136136178224127,22.72882170483325,0.1998043938032687,4.535611709345222,0.1752172436906281
Hochtaunuskreis,Hesse,confirmed,467.6362802552378,35.35500300573125,50.01548501850396,14.025240332810698,88.43704417167831,11.064720668127999
Hochtaunuskreis,Hesse,recovered,317.6387894152394,5.242357045395631,49.73018315109263,1.6919864523951018,23.477688284167915,1.5834007526856462
Hochtaunuskreis,Hesse,deaths,5.312841097149361,0.037021617352426185,23.279060717461306,0.4003549859635312,3.7937484382315136,0.3510202569796113
Kassel,Hesse,confirmed,539.5480582273766,14.463169251193648,57.5864212182399,3.1884994277844285,46.166351097853244,2.810494847620192
Kassel,Hesse,recovered,497.5995233493635,13.126411067424865,82.62343537142185,2.6128140510973465,33.83818552579182,1.8112175538405824
Kassel,Hesse,deaths,9.005131794046212,0.05480850455487006,31.21792028765925,0.5727666730714287,12.538377994317724,0.5280525305865005
Kassel (Kreis),Hesse,confirmed,455.6398978661241,4.534109608882403,27.654227060913392,1.121006014890492,20.908676372500924,1.2324513591687054
Kassel (Kreis),Hesse,recovered,440.72407917767373,7.7783179918371115,64.0636043952031,1.7396389145590654,26.901462293127626,1.4839233485583978
Kassel (Kreis),Hesse,deaths,29.33669122089998,0.13535406475202802,28.652318472435237,0.3577226034166355,7.630537809753834,0.3150824864788863
Lahn-Dill-Kreis,Hesse,confirmed,373.6240323417808,3.2439336410340296,10.19398832232375,0.9078663189781244,10.151237691534208,0.989020147986798
Lahn-Dill-Kreis,Hesse,recovered,338.2816875941532,3.1597590787585634,28.89544217879796,0.5936580556446482,4.916076431365202,0.5197064957107309
Lahn-Dill-Kreis,Hesse,deaths,18.6278313532855,0.09634661194373527,25.89840242300202,0.41591722299916295,8.098380368353254,0.37087563652444944
Limburg-Weilburg (Kreis),Hesse,confirmed,588.5312006567127,101.20026014064331,87.87838113699905,41.88610842026067,116.33377352834209,21.59542135307801
Limburg-Weilburg (Kreis),Hesse,recovered,302.4227870682197,3.852727851606721,32.93936345157524,1.0704450487686017,9.593088230704009,0.9461038309809784
Limburg-Weilburg (Kreis),Hesse,deaths,6.192968592748046,0.046867713072428124,41.31210938906846,0.5858865690072202,8.56527511792333,0.5104777090825484
Main-Kinzig-Kreis,Hesse,confirmed,1143.5205615223374,38.517381321421716,51.04441551000572,3.9819357100510664,46.247253440141066,3.8745625588209793
Main-Kinzig-Kreis,Hesse,recovered,995.1610109617816,22.16208662287321,81.3685515021849,2.093789045171644,29.74013599561506,1.5295777253032463
Main-Kinzig-Kreis,Hesse,deaths,49.228974865346785,0.2454903907211381,34.85210927491386,0.43691724542160665,10.848841418241529,0.3879325036715724
Main-Taunus-Kreis,Hesse,confirmed,12484.937857057505,52048.93327604952,574.057587782941,647.8568814251412,135.2819006812833,18.38330405302649
Main-Taunus-Kreis,Hesse,recovered,506.18509640303915,19.836629714994146,78.10214503650194,4.247684504619554,39.531569301098386,2.9553250941696017
Main-Taunus-Kreis,Hesse,deaths,15.203031498883815,0.061486314162801675,40.92300229417201,0.3975567104929906,16.241632582740316,0.3639641446886197
Marburg-Biedenkopf (Kreis),Hesse,confirmed,1485410.988139019,2111546629.915261,1970.225116511509,301664.40014013724,211.21212172411109,44.13694402898353
Marburg-Biedenkopf (Kreis),Hesse,recovered,205.84352053408506,2.6989554045901656,26.912033286495554,0.6932851454536305,3.268158927903201,0.6080726092651111
Marburg-Biedenkopf (Kreis),Hesse,deaths,4.032750777414951,0.0329694547985141,40.95756275137398,0.8432740128522496,19.53972290963054,0.8051248154538807
Odenwaldkreis,Hesse,confirmed,429.8839056750292,1.904201442264776,23.254617472839218,0.40515073249973454,10.63663754096069,0.3840392475462303
Odenwaldkreis,Hesse,recovered,360.0054626796354,3.5878958286354004,43.985447393768226,0.9424172655537304,15.004867441384116,0.8402639260242425
Odenwaldkreis,Hesse,deaths,62.02869412352146,0.1878148720217652,26.40620951224375,0.2471076157989111,8.417338312580636,0.22072313143262914
Offenbach,Hesse,confirmed,1197011.967781532,276871865.8133756,764.5563757952966,17793.963528791952,76.38844904475573,4.1917383077881984
Offenbach,Hesse,recovered,1886.776851431016,521.4253173654171,231.11568379547828,20.52215883907563,51.099024075283964,2.13233155420989
