region,parent_region,subset,amplitude values,amplitude stderr,decay values,decay stderr
Kyrgyzstan,#Global,recovered,1581.4691156249585,177.82640154078948,-78.86452069851755,2.70855629474324
Laos,#Global,confirmed,7.5082147237834365,0.42023906750382906,-216.44304268490356,11.968093749026783
Laos,#Global,deaths,0.0,,-42.142857142857146,
Laos,#Global,recovered,4.681519112420154,0.3221398699285527,-160.91874052749037,7.717662302970043
Latvia,#Global,confirmed,11.795613958333414,2.564484292132076,-46.03296926555859,1.6915355526443785
Latvia,#Global,deaths,4.5124131592436765,0.3665967789366686,-105.88128312944045,3.6766974435479347
Latvia,#Global,recovered,212.88937538248538,13.215868084585786,-139.25486183350108,5.0834120253564485
Lebanon,#Global,confirmed,65.573939918802,3.7127287120971606,-39.75812008486298,0.3251171021018295
Lebanon,#Global,deaths,1.5759944270773614,0.0897872243019679,-47.044617250159185,0.4635059507491681
Lebanon,#Global,recovered,8.256242420666192,0.4999314505598189,-33.319268506371465,0.2415244628298346
Lesotho,#Global,confirmed,31.98934246151421,3.213383157515166,-67.21645732764763,1.725428110688962
Lesotho,#Global,deaths,0.9669179513357955,0.1195903170137269,-71.9132459055606,2.4496316834496192
Lesotho,#Global,recovered,9.828219606105636,1.2551692562543197,-59.95572168290958,1.725062938354281
Liberia,#Global,confirmed,158.4107002311198,12.058310570326361,-118.83147066793198,4.41950197972435
Liberia,#Global,deaths,10.74019804278635,0.7880359753129513,-125.76970518051435,4.81642598390233
Liberia,#Global,recovered,66.95778285856034,5.170101711367232,-90.85713452974123,2.5159412646057584
Libya,#Global,confirmed,92.52417466171649,7.585039563602083,-43.51057115483799,0.5671923409802517
Libya,#Global,deaths,2.5074155712457133,0.2030284281233754,-48.29955427003148,0.6958048095509846
Libya,#Global,recovered,14.277721359194246,2.4400485240851157,-36.226000821151935,0.8099062596451642
Liechtenstein,#Global,confirmed,0.0028955474191846744,0.0015141161254935438,-23.37913269410092,1.0082705061936663
Liechtenstein,#Global,deaths,0.281880807243532,0.029479319322866508,-153.39981276781805,10.568221516201286
Liechtenstein,#Global,recovered,5.076970126950842,1.0610025145272792,-70.47829985311368,3.968298014058586
Lithuania,#Global,confirmed,0.23444068891369557,0.07825013617552173,-25.457387864891107,0.7660872887445745
Lithuania,#Global,deaths,15.67787072391885,1.0116746159598096,-125.36625373480135,4.2067845948844065
Lithuania,#Global,recovered,158.94498945559363,12.154066012334066,-85.81338167341207,2.205345374985789
Luxembourg,#Global,confirmed,721.885266643995,56.93081606250403,-92.5249630166121,2.671672134795268
Luxembourg,#Global,deaths,35.76566006517235,1.989395606747045,-182.2552191706568,8.18120139868928
Luxembourg,#Global,recovered,868.9602243729586,49.1551622010614,-113.9004418767168,2.99668277196823
MS Zaandam,#Global,confirmed,3.8373208389326896,0.24306825566321366,-267.6346807300471,21.467644095656514
MS Zaandam,#Global,deaths,0.8433333585705972,0.05448408801553754,-264.5521205245638,21.354362973266817
MS Zaandam,#Global,recovered,0.0,,-42.142857142857146,
Madagascar,#Global,confirmed,883.7985759502014,93.06537780336566,-90.04055733676849,3.3650057093019767
Madagascar,#Global,deaths,8.379912246520995,0.9159731130915719,-80.11555641147474,2.7233652643045994
Madagascar,#Global,recovered,598.9795392759158,71.12902039815425,-81.39030541969419,3.059766277156088
Malawi,#Global,confirmed,361.7756819624852,37.570646480127735,-94.55865411851855,3.686033246027008
Malawi,#Global,deaths,9.096357391616205,1.0998383452652987,-88.3448315056042,3.7099062944367494
Malawi,#Global,recovered,111.25198822100909,10.864900999247567,-71.54107730988322,1.9138665332035014
Malaysia,#Global,confirmed,746.124626283125,89.60485597302376,-78.90114237096921,2.8966177925753995
Malaysia,#Global,deaths,32.60058451172741,1.9775456697902762,-148.26781301361032,5.69212584854121
Malaysia,#Global,recovered,1164.2692419093248,99.52162451076806,-101.77339553245241,3.5527640149496107
Maldives,#Global,confirmed,410.2664943787783,27.203190895709625,-81.76514876864847,1.7248699067717093
Maldives,#Global,deaths,1.8502469115239502,0.12462597812778814,-89.90644900264304,2.145712809611682
Maldives,#Global,recovered,192.94508350327254,14.449052097416407,-68.88526715044789,1.3543825809580905
Mali,#Global,confirmed,413.4090588683532,25.55102613180845,-124.10399316599067,3.941793250901019
Mali,#Global,deaths,25.07025615457755,1.7809342056081146,-150.0826099719361,6.8458738568595034
Mali,#Global,recovered,260.92452503894685,17.303901359359994,-113.86308082894534,3.510671733940811
Malta,#Global,confirmed,25.621894411491873,1.2579760343861042,-51.906192872043015,0.49030915036394684
Malta,#Global,deaths,0.1273805419767941,0.013725639249682783,-45.757853480124005,0.8277635923738035
Malta,#Global,recovered,27.63109937838526,1.551981475027054,-56.31478538201889,0.6650946480624097
Marshall Islands,#Global,confirmed,5.916557827335236e-09,1.0584043356082964e-08,-15.08610119007957,1.4071745814740058
Marshall Islands,#Global,deaths,0.0,,-42.142857142857146,
Marshall Islands,#Global,recovered,0.0,,-42.142857142857146,
Mauritania,#Global,confirmed,703.8148306228135,66.336833399179,-109.01495719034072,4.542349660978767
Mauritania,#Global,deaths,21.231115452002307,2.0242800917959682,-124.61902752351234,6.135352747463578
Mauritania,#Global,recovered,394.22304754466785,41.73408574688924,-90.69088797218403,3.4354109541756346
Mauritius,#Global,confirmed,129.8792913952932,7.315954202368121,-216.40999929351997,12.039940842292474
Mauritius,#Global,deaths,4.124122872477643,0.24741440038339116,-258.93318927278136,18.92976742970893
Mauritius,#Global,recovered,103.15622919191351,6.99961683430919,-191.5255459950703,11.120636704159372
Mexico,#Global,confirmed,36667.79435345385,2248.1919592060603,-85.35196114638994,1.7478889460520683
Mexico,#Global,deaths,4526.536318375742,297.98386230544594,-90.73285830418166,2.138531405948831
Mexico,#Global,recovered,27193.53445047234,1706.6948749709525,-82.07806030970177,1.6461737837652661
Moldova,#Global,confirmed,1808.2777690787639,56.81244910127698,-75.1386772375537,0.6829561116079728
Moldova,#Global,deaths,76.33312847235715,3.163140681873844,-88.7101840810892,1.2829186592935762
Moldova,#Global,recovered,990.0961996030305,36.40083205912141,-69.52744132348312,0.6781746159376112
Monaco,#Global,confirmed,17.517734743907557,1.2005641429036933,-95.40344067774478,2.479275778125934
Monaco,#Global,deaths,1.6551008715597921,0.15231071286180017,-441.0832360535913,91.15266231360731
Monaco,#Global,recovered,13.42030553648484,0.9137802182306408,-94.37628383758192,2.40663308605368
Mongolia,#Global,confirmed,50.00208590489745,3.328180819879519,-134.89990406975662,5.087097741031843
Mongolia,#Global,deaths,0.0,,-42.142857142857146,
Mongolia,#Global,recovered,30.78940304145135,2.533021488748546,-112.31444583770336,4.228251351363051
Montenegro,#Global,confirmed,47.025874412216886,2.182060271717943,-46.92126801050336,0.37549171423181904
Montenegro,#Global,deaths,1.1590750323821475,0.042167027024668846,-50.93208354417175,0.34922804454828515
Montenegro,#Global,recovered,24.162051441725698,1.4145164011070337,-44.4676308995226,0.4236944307006977
Morocco,#Global,confirmed,582.1358441392529,19.763704102193046,-47.59527312767781,0.28300877484601816
Morocco,#Global,deaths,12.421632414177186,0.6002252962680642,-49.5434044070677,0.4378563152525814
Morocco,#Global,recovered,388.9367986610021,16.800778517217793,-45.9569191466437,0.33477934287514816
Mozambique,#Global,confirmed,62.27361300265871,3.909449716751632,-52.89702244392964,0.652122703702052
Mozambique,#Global,deaths,0.3257674518944042,0.022516663763660596,-50.00323268868056,0.6385954982203116
Mozambique,#Global,recovered,10.778987192115483,0.884423483057172,-41.18664978491246,0.5066530253007633
Namibia,#Global,confirmed,168.1122392214563,20.723848546223333,-63.524174319785246,1.8793278765306325
Namibia,#Global,deaths,1.3829374252459814,0.21280661258394862,-60.274481726148856,2.1018819005255374
Namibia,#Global,recovered,46.50001534842357,7.44273597585225,-50.90110089462719,1.5341156522126052
Nepal,#Global,confirmed,243.62980941267858,9.882129108748082,-43.27592343398039,0.2775306538343547
Nepal,#Global,deaths,1.1462130876530845,0.07401149020841664,-42.03980690016604,0.41607483609987245
Nepal,#Global,recovered,81.63323220855622,2.87830285515872,-38.42427178298713,0.18864556049591696
Netherlands,#Global,confirmed,475.8618079400331,73.38789673983055,-43.421427834310855,1.062807407969615
Netherlands,#Global,deaths,1982.2189482405502,117.35832466989567,-197.1044387667187,10.328801358988713
Netherlands,#Global,recovered,0.0,,-42.142857142857146,
Netherlands (total),#Global,confirmed,43.87047972812531,5.215285892167575,-55.868737617984905,1.384058520735738
Netherlands (total),#Global,deaths,3.1955456134079476,0.1674774134314217,-93.72705393332802,1.8251968913774697
Netherlands (total),#Global,recovered,11.087515209928467,1.5631291075285427,-44.90159400619945,1.0416144364029911
New Zealand,#Global,confirmed,581.7899995183387,31.892096353562128,-210.39749952012605,11.020967807941622
New Zealand,#Global,deaths,7.008116017516886,0.46096972536004444,-193.820509545678,11.063376309445745
New Zealand,#Global,recovered,469.19821587199874,28.691027475577673,-185.05991612881425,9.298632176892626
Nicaragua,#Global,confirmed,408.8775240952315,32.39382600455546,-102.35699299592024,3.333378078446056
Nicaragua,#Global,deaths,14.735177335359731,1.1373520796630352,-111.21664251657978,3.8837688837187474
Nicaragua,#Global,recovered,231.80210685641958,18.937765628958214,-94.30204554293051,2.8825360571834526
Niger,#Global,confirmed,331.0002343387085,19.816097145031915,-188.33625380393698,9.458840276476273
Niger,#Global,deaths,19.2839713108823,1.312581890276542,-188.15797939230214,10.726906862171656
Niger,#Global,recovered,246.40597001223085,16.562828495348743,-163.31419032769682,7.785618677743438
Nigeria,#Global,confirmed,4918.045923855991,372.0107273973994,-104.24057125554718,3.3099754148168574
Nigeria,#Global,deaths,119.06805925416494,8.771873858071345,-115.50556116532384,4.022511423419373
Nigeria,#Global,recovered,1938.1987324161971,166.18750730448477,-80.2852446323855,2.1453467247894187
North Macedonia,#Global,confirmed,555.4425293372599,29.934191439812558,-70.1440044752568,1.0128285476451575
North Macedonia,#Global,deaths,44.75210993988933,2.1718436374697796,-89.69557166379744,1.5382929456580374
North Macedonia,#Global,recovered,413.3769357349474,22.469086452753043,-71.31527494595288,1.0578578002720715
Norway,#Global,confirmed,2355.798708858819,112.8729637026067,-134.07521587107018,3.6132751856085323
Norway,#Global,deaths,84.55481629645506,5.00816641445799,-204.68185350854287,11.217928412117038
Norway,#Global,recovered,1508.4158694614073,125.23467393291068,-127.63110676359722,5.626385228159455
Oman,#Global,confirmed,7347.628209484954,573.705066134773,-98.35306947007304,3.015181366453371
Oman,#Global,deaths,26.955230915230008,1.6946169096305315,-72.86389795144788,1.2805305432845027
Oman,#Global,recovered,4964.790721750829,457.0336811024591,-89.28096300518972,2.8894996897387304
Pakistan,#Global,confirmed,38237.24286111753,2999.088895674228,-120.44374276717407,4.688257456393951
Pakistan,#Global,deaths,810.7337531133062,65.37054953492508,-121.6508032120321,4.925109553366336
Pakistan,#Global,recovered,23616.33568645876,2198.1772357447217,-101.98478230551765,3.8859145048353994
Panama,#Global,confirmed,6105.231852099609,383.908187945318,-88.7139362714332,1.9468090583664388
Panama,#Global,deaths,140.82789072899595,9.227599266070447,-91.99840870731111,2.1926404844397767
Panama,#Global,recovered,2900.5468538984965,185.62600196890102,-75.98589503438318,1.4248033641162539
Papua New Guinea,#Global,confirmed,11.713226858930922,1.6511762004149166,-69.58547283207149,2.6054274932302106
Papua New Guinea,#Global,deaths,0.12453971778956649,0.0182389403454255,-67.54983518558868,2.541033851742342
Papua New Guinea,#Global,recovered,2.8621414526578635,0.4513814998137632,-52.677465511546046,1.6234940289987454
Paraguay,#Global,confirmed,202.56183008571787,18.538434007155548,-49.02685685110822,0.8113570538077539
Paraguay,#Global,deaths,2.3925277584945817,0.2762735841793401,-44.275124976468796,0.8285365693431243
Paraguay,#Global,recovered,68.19392903026981,5.448446918462577,-43.78868864918768,0.5601385834682995
Peru,#Global,confirmed,47689.29758768635,2810.8969918512958,-92.56018541859395,1.9982795409410175
Peru,#Global,deaths,2002.3813639554867,155.6990149608234,-94.20560894929596,2.737822784122395
Peru,#Global,recovered,22651.813833459513,1318.1751506794308,-77.02327819221763,1.3332588172728665
Philippines,#Global,confirmed,7255.14077604903,563.6931269556508,-69.8559002328317,1.4472638803019788
Philippines,#Global,deaths,166.6834045022123,6.551727276671885,-74.13156469580122,0.830441064520838
Philippines,#Global,recovered,2706.24190703989,267.70819442604517,-57.82990435866928,1.2381490859972912
Poland,#Global,confirmed,3.036866676356304,0.8562272287111602,-24.197490275996486,0.5835962267814621
Poland,#Global,deaths,94.98867231079295,10.133249046677026,-70.54268058956299,2.029156927806114
Poland,#Global,recovered,574.3421646023949,63.96481458014456,-51.05135759889133,1.0744103844153738
Portugal,#Global,confirmed,5294.516851048068,338.7102502345092,-88.37546405063839,1.9646054897242533
Portugal,#Global,deaths,409.8553096068742,21.873753112758692,-150.81583892757016,5.1976706726153346
Portugal,#Global,recovered,3238.490661395765,219.80527755538267,-88.48570673310435,2.089706024810914
Qatar,#Global,confirmed,18865.92938541213,1351.5686947770428,-132.72809083392042,5.285866322054973
Qatar,#Global,deaths,21.300664645004005,1.6508880421479653,-110.93009018454046,3.878107516154472
Qatar,#Global,recovered,14122.414158280493,1213.728327901336,-117.69238406622097,4.8867210494370505
Romania,#Global,confirmed,1507.679442633498,59.04774722096887,-55.74615330346384,0.4540056460401901
Romania,#Global,deaths,224.0088050230012,6.26064851507155,-81.83599025043144,0.7284370496053125
Romania,#Global,recovered,495.6134407506579,33.54210563232274,-48.35609703689844,0.5831084766262115
Russia,#Global,confirmed,101402.88947145021,5162.0714997791065,-100.99900206592156,2.0812742072869748
Russia,#Global,deaths,1380.9327222821614,73.67192422489116,-92.74313897580144,1.8164436029167632
Russia,#Global,recovered,61528.43635012388,3847.3237310180057,-92.5306651606117,2.118573376998264
Rwanda,#Global,confirmed,195.59457914936922,16.313343683881055,-82.9188399246102,2.2356839673274376
Rwanda,#Global,deaths,0.3600031689257287,0.03539946862618753,-60.538774286416114,1.355141171179783
Rwanda,#Global,recovered,54.02010434001447,3.130903211961451,-62.40848240293099,0.8513354800198077
Saint Kitts and Nevis,#Global,confirmed,5.908950551845482,0.3342159561460015,-212.70712165824642,11.645574242516906
Saint Kitts and Nevis,#Global,deaths,0.0,,-42.142857142857146,
Saint Kitts and Nevis,#Global,recovered,3.9592514009215574,0.2888290966501537,-163.48881951415405,8.468953630881757
Saint Lucia,#Global,confirmed,1.364734512658297,0.2606628778608597,-71.59220863159878,3.7489048845648627
Saint Lucia,#Global,deaths,9.89698001912881e-129,7.129444887776791e-128,-0.9950632618994354,0.024225649502134464
Saint Lucia,#Global,recovered,5.640097515009473,0.32291226441397697,-159.16691985223162,6.269921265117008
Saint Vincent and the Grenadines,#Global,confirmed,7.825677634057675,0.42724461639362327,-119.92677846921545,3.233269816412645
Saint Vincent and the Grenadines,#Global,deaths,0.0,,-42.142857142857146,
Saint Vincent and the Grenadines,#Global,recovered,5.698454578291236,0.36491872824159854,-107.14013378245899,2.9729101792056465
San Marino,#Global,confirmed,237.56903631217432,12.526945879859111,-199.93287216979735,9.487138524536823
San Marino,#Global,deaths,18.46898589395215,1.0040686451251517,-277.3865563117119,19.89603348877403
San Marino,#Global,recovered,124.94807263279218,9.580374055344631,-145.01704774251758,6.857658632907059
Sao Tome and Principe,#Global,confirmed,143.69365145116058,11.155371818326742,-135.35183600754294,5.976814765873699
Sao Tome and Principe,#Global,deaths,2.939486565943347,0.2306631893838162,-150.68104056664413,7.6265853928596306
Sao Tome and Principe,#Global,recovered,63.83279859826237,6.659073193192192,-99.08012231209567,4.0926593727471445
Saudi Arabia,#Global,confirmed,37363.437667633334,2775.9987203674127,-117.03578200305256,4.173751061537222
Saudi Arabia,#Global,deaths,281.31729431680134,19.226931138030977,-91.9176671676931,2.282773839536105
Saudi Arabia,#Global,recovered,26168.320393505997,2060.632188957519,-103.93956937893915,3.4245351392426056
Senegal,#Global,confirmed,1354.7601638085937,91.2563559108889,-108.23569223633541,3.1963872617107896
Senegal,#Global,deaths,22.503501890004753,1.794678591189741,-99.64973883326729,3.1677583333215065
Senegal,#Global,recovered,649.8541429141765,35.889563896793234,-88.0722869054022,1.6835219839700506
Serbia,#Global,confirmed,3039.291292529877,163.3651597474421,-101.35135513966021,2.214117897335335
Serbia,#Global,deaths,82.47884001196742,4.724779744398268,-115.47914577875586,3.1263023989535115
Serbia,#Global,recovered,2439.4972388258548,527.2128379295741,-6652.192506937326,54080.06387658398
Seychelles,#Global,confirmed,12.377192261720408,1.1242444798083873,-104.89828940838217,4.028860177289896
Seychelles,#Global,deaths,0.0,,-42.142857142857146,
Seychelles,#Global,recovered,6.173341659082389,0.7437114010950683,-84.2031919175497,3.337049402070813
Sierra Leone,#Global,confirmed,277.68551721059697,19.564983430999735,-122.36513640805497,4.358291010927597
Sierra Leone,#Global,deaths,12.782302274704758,0.9639163424120181,-144.1485650771409,6.656883801177885
Sierra Leone,#Global,recovered,175.6857994581796,13.85263019333543,-113.06155026272299,4.110898009498336
Singapore,#Global,confirmed,10879.369865206141,709.6989235254274,-150.13092815283554,6.290757644166595
Singapore,#Global,deaths,7.947646590200936,0.4927941461271086,-193.73071812167348,10.418754535593129
Singapore,#Global,recovered,7213.274280201643,561.5088054094986,-123.46549563240168,4.909726369772346
Slovakia,#Global,confirmed,0.12822768812145754,0.017399616964255873,-21.8860963516793,0.22905503426226953
Slovakia,#Global,deaths,7.975009962985806e-05,3.830100101888073e-05,-19.080917312852595,0.6127104045446019
Slovakia,#Global,recovered,1.2424058815846857,0.2579330029756908,-30.46269290605268,0.68851642517547
Slovenia,#Global,confirmed,0.018627904131241994,0.004599072164113478,-19.788449868695515,0.33933684958160454
Slovenia,#Global,deaths,14.060537194220256,1.7866505411657856,-91.54115843404598,4.207430782389107
Slovenia,#Global,recovered,0.025294248426369566,0.00989966165396413,-21.428687573062174,0.6319846269139687
Solomon Islands,#Global,confirmed,3.554008061607415e-09,1.612266662990621e-09,-13.142070975427817,0.2719013674447626
Solomon Islands,#Global,deaths,0.0,,-42.142857142857146,
Solomon Islands,#Global,recovered,1.680400705197001e-08,1.454512220846456e-08,-14.922248126439968,0.6692379432614524
Somalia,#Global,confirmed,589.3981520313574,39.90558774565561,-136.6174065069981,5.318733216218574
Somalia,#Global,deaths,21.38240044990748,1.52357807245228,-159.61111008625525,7.851251006319938
Somalia,#Global,recovered,171.591751085684,13.17934346919794,-91.99386923290017,2.5701716319892536
South Africa,#Global,confirmed,41700.20887812402,4085.6896809967266,-93.46615858554324,3.3917026450815073
South Africa,#Global,deaths,637.4324390524222,57.434546649706895,-79.97481077843779,2.2359818849093998
South Africa,#Global,recovered,25811.968768803665,2704.567788270118,-83.27921590764528,2.8349826457112712
South Sudan,#Global,confirmed,349.9312160558875,27.90871693154825,-123.43283986955221,5.027041657768883
South Sudan,#Global,deaths,5.83086971747747,0.4965569905789557,-115.8821784845186,4.6827211539940565
South Sudan,#Global,recovered,96.94440799763726,11.894202311478825,-100.50356611824868,4.963753545070582
Spain,#Global,confirmed,28213.65207094315,1402.2046590433936,-76.26352797863535,1.1150370897524677
Spain,#Global,deaths,9667.60784138994,534.6770685623923,-198.75378875435536,9.823924495034102
Spain,#Global,recovered,50778.73311432432,3268.3201161544207,-216.35512363206905,13.74588744978289
Sri Lanka,#Global,confirmed,54.91595196751367,8.905628445395415,-54.93634594600034,1.8237762106570525
Sri Lanka,#Global,deaths,2.560253505180191,0.20817941219525432,-135.71765938712986,6.296041131993135
Sri Lanka,#Global,recovered,178.56207434893284,17.85461839164638,-83.14581901123171,2.6955350807313714
Sudan,#Global,confirmed,1778.7323044643597,137.79073450447908,-125.23504499593855,5.038923116836236
Sudan,#Global,deaths,107.31527328452955,8.670473580825748,-122.90799452549379,5.045776816845388
Sudan,#Global,recovered,741.8078045961903,66.63102120547607,-114.67533076382598,4.8286335262351
Suriname,#Global,confirmed,151.33896966014692,16.807776374386506,-76.61549533237533,2.516444117433446
Suriname,#Global,deaths,2.3930247087055365,0.25763701941672174,-71.18248005307778,2.08760109547963
Suriname,#Global,recovered,88.7681510212655,10.402909741871127,-67.762684990072,2.0476573676266545
Sweden,#Global,confirmed,12157.997844935542,650.0145182694841,-118.67527957863389,3.095197834831122
Sweden,#Global,deaths,1555.756530815667,97.67066517067705,-181.8037354260606,9.182256650785588
Sweden,#Global,recovered,0.0,,-42.142857142857146,
Switzerland,#Global,confirmed,911.8693891657637,184.77415176866447,-56.14731408690294,2.385264241976592
Switzerland,#Global,deaths,672.4000480090526,39.71631216175781,-204.8267591704556,11.202726049406314
Switzerland,#Global,recovered,5928.514363502133,413.3320251992662,-115.89092859407903,3.834268201240319
Syria,#Global,confirmed,51.272937980092934,4.603323461155356,-59.160134889789056,1.1785079966635708
Syria,#Global,deaths,1.733318725832365,0.1340960577861001,-54.84881277306038,0.8668266838384632
Syria,#Global,recovered,5.744403490901455,0.22053226934836223,-48.319306729812254,0.330227511473643
Taiwan*,#Global,confirmed,193.24998498577034,9.01028058346096,-240.63786512293234,12.546572916065337
Taiwan*,#Global,deaths,3.050466140737899,0.15385927774796465,-275.7124016828276,18.220851143179708
Taiwan*,#Global,recovered,134.36317858217134,8.114084419313253,-188.1874343234745,9.524942836412
Tajikistan,#Global,confirmed,1042.792778349784,71.75876472761257,-113.6878795755801,3.6307442132247543
Tajikistan,#Global,deaths,11.095713271606188,0.7774328643262034,-131.4096025052463,5.058338122868863
Tajikistan,#Global,recovered,692.5190285222203,48.83775402258091,-101.10769201691032,2.8900098086005728
Tanzania,#Global,confirmed,163.80086260026192,11.737173746757678,-207.86749151847306,14.027467431370862
Tanzania,#Global,deaths,6.547036926221148,0.4681676357030207,-202.9160911552077,13.283827041388488
Tanzania,#Global,recovered,54.63150967562537,4.2404263172687315,-196.33139726612848,13.427543248172018
Thailand,#Global,confirmed,1245.7465517574537,65.7704326134951,-225.30358283096487,12.317718002723067
Thailand,#Global,deaths,21.60529943910574,1.329090778722933,-233.09666705419957,15.447747836926286
Thailand,#Global,recovered,1014.0640498671222,60.92568974141172,-198.37401228555765,10.629247056431186
Timor-Leste,#Global,confirmed,7.961333338021221,0.5207483910347459,-192.93325710145496,10.891720883250448
Timor-Leste,#Global,deaths,0.0,,-42.142857142857146,
Timor-Leste,#Global,recovered,6.4170479990185845,0.47365985495252744,-169.6661148006074,9.288093915889334
Togo,#Global,confirmed,95.59644007763546,3.8851069445812683,-87.16075878849917,1.2117216671213964
Togo,#Global,deaths,2.3859289623866404,0.09722351053774303,-88.37301846924987,1.2512873176580965
Togo,#Global,recovered,61.13269705679216,3.162083689707438,-83.69001111772177,1.414023600991436
Trinidad and Tobago,#Global,confirmed,24.56293594359706,3.668927712763417,-51.31299455917559,1.4567414121522544
Trinidad and Tobago,#Global,deaths,0.4614000151171388,0.05551170736464757,-51.57980170626061,1.1854332151932359
Trinidad and Tobago,#Global,recovered,2.363707684925504,0.33118961560402643,-37.36342483292548,0.7072955179606822
Tunisia,#Global,confirmed,2.620412963145166,0.305819004908882,-28.36033491089133,0.33439086317322986
Tunisia,#Global,deaths,0.0009567323039776817,0.00013023752060196194,-20.112659234478354,0.1934579451989022
Tunisia,#Global,recovered,1.6256574832780248e-15,3.33458141523034e-15,-6.524714807262834,0.2998076776287357
Turkey,#Global,confirmed,47284.60811832958,2182.6753907555517,-131.64119758973456,3.3455298239294797
Turkey,#Global,deaths,1148.9709899316313,54.55451278859285,-127.22317452476707,3.195486433251781
Turkey,#Global,recovered,35648.05613394405,2031.4721152405032,-122.171005015104,3.5131647638496584
US,#Global,confirmed,507063.34857095644,21614.57117085902,-95.56528921075292,1.547679431334519
US,#Global,deaths,30883.161645347885,1549.2323800385716,-132.97165567200156,3.7160378999158827
US,#Global,recovered,121492.56859719685,6137.870898998212,-81.69662856707464,1.311924487303125
Uganda,#Global,confirmed,32.28280020930153,2.555216175126636,-47.178365464493766,0.6480074002876083
Uganda,#Global,deaths,0.25666382532809,0.03227544995838494,-46.071420818418936,0.9799859425345042
Uganda,#Global,recovered,18.344880727251788,1.972776021183716,-46.983121989726015,0.8727737185120661
Ukraine,#Global,confirmed,1780.758720600729,29.99028208544736,-52.30122097338719,0.1708632884672352
Ukraine,#Global,deaths,67.83440630636856,1.7840994102573198,-60.45201826157847,0.3613304435179804
Ukraine,#Global,recovered,1075.8723282585274,41.42826079005967,-55.75138013512309,0.44646715694684663
United Arab Emirates,#Global,confirmed,7192.944128767042,311.2364314500151,-96.77073471783686,1.6138226221452916
United Arab Emirates,#Global,deaths,70.67002977370512,4.21069890854977,-138.06885650832655,4.788770191468744
United Arab Emirates,#Global,recovered,4171.269413656285,206.1840033690743,-82.64927788303535,1.3157176739205065
United Kingdom,#Global,confirmed,28427.67644892421,2410.1269798417334,-82.16237478895478,2.22879316164448
United Kingdom,#Global,deaths,12007.255674566652,745.7037784134347,-187.26301328821856,9.691447563636975
United Kingdom,#Global,recovered,13.94908969462112,5.429670812366713,-51939360.07751347,3961988418775.434
United Kingdom (total),#Global,confirmed,401.0428103117925,17.13862956291468,-134.2632794306331,3.232585820436094
United Kingdom (total),#Global,deaths,27.053188662429665,1.7869162596875061,-200.40665906700428,11.942989387780012
United Kingdom (total),#Global,recovered,287.1817586040861,13.721089527778028,-121.43384668690136,2.9069782086206413
Uruguay,#Global,confirmed,173.54067633865327,5.65918651767641,-99.0670414405375,1.2790460689444287
Uruguay,#Global,deaths,6.453340095341785,0.29378108555395877,-124.72861822548157,2.9352389320421595
Uruguay,#Global,recovered,132.98497725008698,4.871024099933288,-95.6147694254933,1.3313111927399848
Uzbekistan,#Global,confirmed,1821.0713492727018,135.73968810314142,-76.4027437888414,1.6788481780151072
Uzbekistan,#Global,deaths,9.248121664563982,0.8474876236193374,-67.26664120279258,1.5762022728330316
Uzbekistan,#Global,recovered,1218.5647294302487,107.05544469072072,-69.7312626672614,1.6303061481467025
Vanuatu,#Global,confirmed,3.536856925074616e-89,3.9074060296799473e-88,-1.4426996914319303,0.07848961865824632
Vanuatu,#Global,deaths,0.0,,-42.142857142857146,
Vanuatu,#Global,recovered,0.0,,-42.142857142857146,
Venezuela,#Global,confirmed,1225.8380424451568,113.44608342893268,-64.2037599853387,1.4431753775342295
Venezuela,#Global,deaths,9.86359727293683,0.8097080010352591,-63.365072984071425,1.245147764798794
Venezuela,#Global,recovered,615.2941421640746,65.24663536868243,-56.441571749460515,1.2617189655704242
Vietnam,#Global,confirmed,110.00020857273726,5.9882926635812845,-113.0623100827189,2.8382597118523627
Vietnam,#Global,deaths,0.8440039934408177,0.14360829966780067,-72.24482273994062,3.4044196025855205
Vietnam,#Global,recovered,68.18317443346047,3.449904939088543,-99.29427569026332,1.9943271659427928
West Bank and Gaza,#Global,confirmed,514.3184955604255,39.10003774506249,-60.090422347454336,1.0311641898119506
West Bank and Gaza,#Global,deaths,2.256817334832274,0.15941809316818345,-52.480989530552364,0.7217076977384422
West Bank and Gaza,#Global,recovered,171.93029297126495,16.01797580464986,-50.151002849830874,0.8658790613200399
Western Sahara,#Global,confirmed,2.9635564212179384,0.1875926509771929,-196.74109707726484,10.999450033116915
Western Sahara,#Global,deaths,0.1955578554351138,0.019577941758721906,-150.7077728877823,9.732869550530316
Western Sahara,#Global,recovered,2.0758528640994527,0.1522973585588227,-178.9875321111211,10.370377519010441
Yemen,#Global,confirmed,214.1549317649591,18.732266082647772,-114.24762014399995,4.664296236054376
Yemen,#Global,deaths,57.28777231455926,5.145399528361814,-110.67108526992129,4.471604757796726
Yemen,#Global,recovered,78.69504432966094,7.369197319349681,-93.553786714908,3.248551226860785
Zambia,#Global,confirmed,484.0997038339697,47.190557449772584,-77.26482047299574,2.2488009721754176
Zambia,#Global,deaths,13.255781146554122,1.5178596160107476,-82.22056145598984,3.0141326550027965
Zambia,#Global,recovered,364.68650582002016,39.731477192250516,-72.7900459066915,2.2139942262797954
